id,Taxa,order,species,hunting,redlist
2162,birds,PASSERIFORMES,Troglodytes_troglodytes,Hunted,Non_threatened
2163,birds,CHARADRIIFORMES,Tryngites_subruficollis,Non_hunted,Non_threatened
2164,birds,PASSERIFORMES,Turdus_albocinctus,Non_hunted,Non_threatened
2165,birds,PASSERIFORMES,Turdus_boulboul,Non_hunted,Non_threatened
2166,birds,PASSERIFORMES,Turdus_cardis,Hunted,Non_threatened
2167,birds,PASSERIFORMES,Turdus_chrysolaus,Hunted,Non_threatened
2168,birds,PASSERIFORMES,Turdus_dissimilis,Hunted,Non_threatened
2169,birds,PASSERIFORMES,Turdus_feae,Non_hunted,Threatened
2170,birds,PASSERIFORMES,Turdus_hortulorum,Hunted,Non_threatened
2171,birds,PASSERIFORMES,Turdus_iliacus,Hunted,Non_threatened
2172,birds,PASSERIFORMES,Turdus_kessleri,Non_hunted,Non_threatened
2173,birds,PASSERIFORMES,Turdus_merula,Hunted,Non_threatened
2174,birds,PASSERIFORMES,Turdus_mupinensis,Non_hunted,Non_threatened
2175,birds,PASSERIFORMES,Turdus_naumanni,Hunted,Non_threatened
2176,birds,PASSERIFORMES,Turdus_obscurus,Hunted,Non_threatened
2177,birds,PASSERIFORMES,Turdus_pallidus,Hunted,Non_threatened
2178,birds,PASSERIFORMES,Turdus_philomelos,Non_hunted,Non_threatened
2179,birds,PASSERIFORMES,Turdus_pilaris,Non_hunted,Non_threatened
2180,birds,PASSERIFORMES,Turdus_poliocephalus,Non_hunted,Non_threatened
2181,birds,PASSERIFORMES,Turdus_rubrocanus,Hunted,Non_threatened
2182,birds,PASSERIFORMES,Turdus_ruficollis,Hunted,Non_threatened
2183,birds,PASSERIFORMES,Turdus_unicolor,Non_hunted,Non_threatened
2184,birds,PASSERIFORMES,Turdus_viscivorus,Non_hunted,Non_threatened
2185,birds,CHARADRIIFORMES,Turnix_suscitator,Hunted,Non_threatened
2186,birds,CHARADRIIFORMES,Turnix_sylvaticus,Non_hunted,Non_threatened
2187,birds,CHARADRIIFORMES,Turnix_tanki,Hunted,Non_threatened
2188,birds,STRIGIFORMES,Tyto_alba,Hunted,Non_threatened
2189,birds,STRIGIFORMES,Tyto_longimembris,Hunted,Non_threatened
2190,birds,BUCEROTIFORMES,Upupa_epops,Hunted,Non_threatened
2191,birds,PASSERIFORMES,Uragus_sibiricus,Hunted,Non_threatened
2192,birds,CHARADRIIFORMES,Uria_aalge,Non_hunted,Non_threatened
2193,birds,PASSERIFORMES,Urocissa_caerulea,Non_hunted,Non_threatened
2194,birds,PASSERIFORMES,Urocissa_erythrorhyncha,Hunted,Non_threatened
2195,birds,PASSERIFORMES,Urocissa_flavirostris,Non_hunted,Non_threatened
2196,birds,PASSERIFORMES,Urocissa_whiteheadi,Non_hunted,Threatened
2197,birds,PASSERIFORMES,Urocynchramus_pylzowi,Non_hunted,Non_threatened
2198,birds,PASSERIFORMES,Urosphena_squameiceps,Non_hunted,Non_threatened
2199,birds,CHARADRIIFORMES,Vanellus_cinereus,Hunted,Non_threatened
2200,birds,CHARADRIIFORMES,Vanellus_duvaucelii,Non_hunted,Non_threatened
2201,birds,CHARADRIIFORMES,Vanellus_gregarius,Non_hunted,Threatened
2202,birds,CHARADRIIFORMES,Vanellus_indicus,Non_hunted,Non_threatened
2203,birds,CHARADRIIFORMES,Vanellus_leucurus,Non_hunted,Non_threatened
2204,birds,CHARADRIIFORMES,Vanellus_vanellus,Hunted,Non_threatened
2205,birds,CHARADRIIFORMES,Xema_sabini,Non_hunted,Non_threatened
2206,birds,CHARADRIIFORMES,Xenus_cinereus,Non_hunted,Non_threatened
2207,birds,PASSERIFORMES,Xiphirhynchus_superciliaris,Non_hunted,Non_threatened
2208,birds,PASSERIFORMES,Yuhina_bakeri,Non_hunted,Non_threatened
2209,birds,PASSERIFORMES,Yuhina_brunneiceps,Non_hunted,Non_threatened
2210,birds,PASSERIFORMES,Yuhina_castaniceps,Hunted,Non_threatened
2211,birds,PASSERIFORMES,Yuhina_diademata,Hunted,Non_threatened
2212,birds,PASSERIFORMES,Yuhina_flavicollis,Non_hunted,Non_threatened
2213,birds,PASSERIFORMES,Yuhina_gularis,Non_hunted,Non_threatened
2214,birds,PASSERIFORMES,Yuhina_nigrimenta,Non_hunted,Non_threatened
2215,birds,PASSERIFORMES,Yuhina_occipitalis,Non_hunted,Non_threatened
2216,birds,PASSERIFORMES,Yuhina_torqueola,Non_hunted,Non_threatened
2217,birds,PASSERIFORMES,Zonotrichia_leucophrys,Non_hunted,Non_threatened
2218,birds,PASSERIFORMES,Zoothera_citrina,Hunted,Non_threatened
2219,birds,PASSERIFORMES,Zoothera_dauma,Hunted,Non_threatened
2220,birds,PASSERIFORMES,Zoothera_dixoni,Hunted,Non_threatened
2221,birds,PASSERIFORMES,Zoothera_marginata,Non_hunted,Non_threatened
2222,birds,PASSERIFORMES,Zoothera_mollissima,Non_hunted,Non_threatened
2223,birds,PASSERIFORMES,Zoothera_monticola,Hunted,Non_threatened
2224,birds,PASSERIFORMES,Zoothera_sibirica,Hunted,Non_threatened
2225,birds,PASSERIFORMES,Zosterops_erythropleurus,Hunted,Non_threatened
2226,birds,PASSERIFORMES,Zosterops_japonicus,Hunted,Non_threatened
2227,birds,PASSERIFORMES,Zosterops_meyeni,Non_hunted,Non_threatened
2228,birds,PASSERIFORMES,Zosterops_palpebrosus,Hunted,Non_threatened
2229,mammals,RODENTIA,Aeretes_melanopterus,Not_Hunted,Non_threatened
2230,mammals,CARNIVORA,Ailuropoda_melanoleuca,Not_Hunted,Threatened
2231,mammals,CARNIVORA,Ailurus_fulgens,Hunted,Threatened
2232,mammals,CETARTIODACTYLA,Alces_alces,Hunted,Non_threatened
2233,mammals,CETARTIODACTYLA,Alces_americanus,Not_Hunted,Non_threatened
2234,mammals,RODENTIA,Allactaga_balikunica,Not_Hunted,Non_threatened
2235,mammals,RODENTIA,Allactaga_bullata,Not_Hunted,Non_threatened
2236,mammals,RODENTIA,Allactaga_elater,Not_Hunted,Non_threatened
2237,mammals,RODENTIA,Allactaga_major,Not_Hunted,Non_threatened
2238,mammals,RODENTIA,Allactaga_sibirica,Not_Hunted,Non_threatened
2239,mammals,RODENTIA,Allocricetulus_curtatus,Not_Hunted,Non_threatened
2240,mammals,RODENTIA,Allocricetulus_eversmanni,Not_Hunted,Non_threatened
2241,mammals,RODENTIA,Alticola_argentatus,Not_Hunted,Non_threatened
2242,mammals,RODENTIA,Alticola_barakshin,Not_Hunted,Non_threatened
2243,mammals,RODENTIA,Alticola_macrotis,Not_Hunted,Non_threatened
2244,mammals,RODENTIA,Alticola_semicanus,Not_Hunted,Non_threatened
2245,mammals,RODENTIA,Alticola_stoliczkanus,Not_Hunted,Non_threatened
2246,mammals,RODENTIA,Alticola_strelzowi,Not_Hunted,Non_threatened
2247,mammals,RODENTIA,Ammospermophilus_leucurus,Not_Hunted,Non_threatened
2248,mammals,EULIPOTYPHLA,Anourosorex_squamipes,Not_Hunted,Non_threatened
2249,mammals,EULIPOTYPHLA,Anourosorex_yamashinai,Not_Hunted,Non_threatened
2250,mammals,CARNIVORA,Aonyx_cinerea,Not_Hunted,Threatened
2251,mammals,RODENTIA,Apodemus_agrarius,Not_Hunted,Non_threatened
2252,mammals,RODENTIA,Apodemus_chevrieri,Not_Hunted,Non_threatened
2253,mammals,RODENTIA,Apodemus_draco,Not_Hunted,Non_threatened
2254,mammals,RODENTIA,Apodemus_latronum,Not_Hunted,Non_threatened
2255,mammals,RODENTIA,Apodemus_pallipes,Not_Hunted,Non_threatened
2256,mammals,RODENTIA,Apodemus_peninsulae,Not_Hunted,Non_threatened
2257,mammals,RODENTIA,Apodemus_semotus,Not_Hunted,Non_threatened
2258,mammals,RODENTIA,Apodemus_sylvaticus,Not_Hunted,Non_threatened
2259,mammals,RODENTIA,Apodemus_uralensis,Not_Hunted,Non_threatened
2260,mammals,CARNIVORA,Arctictis_binturong,Not_Hunted,Threatened
2261,mammals,CARNIVORA,Arctogalidia_trivirgata,Not_Hunted,Non_threatened
2262,mammals,CARNIVORA,Arctonyx_collaris,Hunted,Threatened
2263,mammals,CHIROPTERA,Arielulus_circumdatus,Not_Hunted,Non_threatened
2264,mammals,CHIROPTERA,Arielulus_torquatus,Not_Hunted,Non_threatened
2265,mammals,RODENTIA,Arvicola_amphibius,Not_Hunted,Non_threatened
2266,mammals,CHIROPTERA,Aselliscus_stoliczkanus,Not_Hunted,Non_threatened
2267,mammals,RODENTIA,Atherurus_macrourus,Hunted,Non_threatened
2268,mammals,CETARTIODACTYLA,Axis_porcinus,Hunted,Threatened
2269,mammals,CETARTIODACTYLA,Balaenoptera_acutorostrata,Not_Hunted,Non_threatened
2270,mammals,CETARTIODACTYLA,Balaenoptera_borealis,Not_Hunted,Threatened
2271,mammals,CETARTIODACTYLA,Balaenoptera_edeni,Not_Hunted,Non_threatened
2272,mammals,CETARTIODACTYLA,Balaenoptera_musculus,Not_Hunted,Threatened
2273,mammals,CETARTIODACTYLA,Balaenoptera_omurai,Not_Hunted,Non_threatened
2274,mammals,CETARTIODACTYLA,Balaenoptera_physalus,Not_Hunted,Threatened
2275,mammals,RODENTIA,Bandicota_indica,Not_Hunted,Non_threatened
2276,mammals,CHIROPTERA,Barbastella_beijingensis,Not_Hunted,Non_threatened
2277,mammals,CHIROPTERA,Barbastella_leucomelas,Not_Hunted,Non_threatened
2278,mammals,RODENTIA,Belomys_pearsonii,Not_Hunted,Non_threatened
2279,mammals,CETARTIODACTYLA,Berardius_bairdii,Not_Hunted,Non_threatened
2280,mammals,RODENTIA,Berylmys_berdmorei,Not_Hunted,Non_threatened
2281,mammals,RODENTIA,Berylmys_bowersi,Not_Hunted,Non_threatened
2282,mammals,RODENTIA,Berylmys_manipulus,Not_Hunted,Non_threatened
2283,mammals,RODENTIA,Blanfordimys_juldaschi,Not_Hunted,Non_threatened
2284,mammals,EULIPOTYPHLA,Blarinella_griselda,Not_Hunted,Non_threatened
2285,mammals,EULIPOTYPHLA,Blarinella_quadraticauda,Not_Hunted,Non_threatened
2286,mammals,EULIPOTYPHLA,Blarinella_wardi,Not_Hunted,Non_threatened
2287,mammals,CETARTIODACTYLA,Bos_frontalis,Not_Hunted,Non_threatened
2288,mammals,CETARTIODACTYLA,Bos_gaurus,Hunted,Threatened
2289,mammals,CETARTIODACTYLA,Bos_javanicus,Not_Hunted,Threatened
2290,mammals,CETARTIODACTYLA,Bos_mutus,Hunted,Threatened
2291,mammals,RODENTIA,Brachiones_przewalskii,Not_Hunted,Non_threatened
2292,mammals,CETARTIODACTYLA,Bubalus_arnee,Not_Hunted,Threatened
2293,mammals,CETARTIODACTYLA,Budorcas_taxicolor,Hunted,Threatened
2294,mammals,CARNIVORA,Callorhinus_ursinus,Not_Hunted,Threatened
2295,mammals,RODENTIA,Callosciurus_caniceps,Not_Hunted,Non_threatened
2296,mammals,RODENTIA,Callosciurus_erythraeus,Hunted,Non_threatened
2297,mammals,RODENTIA,Callosciurus_inornatus,Not_Hunted,Non_threatened
2298,mammals,RODENTIA,Callosciurus_phayrei,Not_Hunted,Non_threatened
2299,mammals,RODENTIA,Callosciurus_pygerythrus,Hunted,Non_threatened
2300,mammals,RODENTIA,Callosciurus_quinquestriatus,Not_Hunted,Non_threatened
2301,mammals,CETARTIODACTYLA,Camelus_bactrianus,Not_Hunted,Threatened
2302,mammals,CARNIVORA,Canis_lupus,Not_Hunted,Non_threatened
2303,mammals,RODENTIA,Cannomys_badius,Not_Hunted,Non_threatened
2304,mammals,RODENTIA,Cansumys_canus,Not_Hunted,Non_threatened
2305,mammals,CETARTIODACTYLA,Capra_sibirica,Hunted,Non_threatened
2306,mammals,CETARTIODACTYLA,Capreolus_pygargus,Hunted,Non_threatened
2307,mammals,CETARTIODACTYLA,Capricornis_milneedwardsii,Hunted,Non_threatened
2308,mammals,CETARTIODACTYLA,Capricornis_swinhoei,Not_Hunted,Non_threatened
2309,mammals,CETARTIODACTYLA,Capricornis_thar,Not_Hunted,Non_threatened
2310,mammals,RODENTIA,Cardiocranius_paradoxus,Not_Hunted,Non_threatened
2311,mammals,RODENTIA,Caryomys_eva,Not_Hunted,Non_threatened
2312,mammals,RODENTIA,Caryomys_inez,Not_Hunted,Non_threatened
2313,mammals,RODENTIA,Castor_fiber,Hunted,Non_threatened
2314,mammals,CARNIVORA,Catopuma_temminckii,Not_Hunted,Non_threatened
2315,mammals,CETARTIODACTYLA,Cervus_albirostris,Hunted,Threatened
2316,mammals,CETARTIODACTYLA,Cervus_elaphus,Not_Hunted,Non_threatened
2317,mammals,CETARTIODACTYLA,Cervus_nippon,Hunted,Non_threatened
2318,mammals,RODENTIA,Chaetocauda_sichuanensis,Not_Hunted,Non_threatened
2319,mammals,EULIPOTYPHLA,Chimarrogale_himalayica,Not_Hunted,Non_threatened
2320,mammals,EULIPOTYPHLA,Chimarrogale_styani,Not_Hunted,Non_threatened
2321,mammals,RODENTIA,Chiromyscus_chiropus,Not_Hunted,Non_threatened
2322,mammals,RODENTIA,Chiromyscus_langbianis,Not_Hunted,Non_threatened
2323,mammals,RODENTIA,Chiropodomys_gliroides,Not_Hunted,Non_threatened
2324,mammals,EULIPOTYPHLA,Chodsigoa_caovansunga,Not_Hunted,Non_threatened
2325,mammals,EULIPOTYPHLA,Chodsigoa_hypsibia,Not_Hunted,Non_threatened
2326,mammals,EULIPOTYPHLA,Chodsigoa_lamula,Not_Hunted,Non_threatened
2327,mammals,EULIPOTYPHLA,Chodsigoa_parca,Not_Hunted,Non_threatened
2328,mammals,EULIPOTYPHLA,Chodsigoa_parva,Not_Hunted,Non_threatened
2329,mammals,EULIPOTYPHLA,Chodsigoa_salenskii,Not_Hunted,Non_threatened
2330,mammals,EULIPOTYPHLA,Chodsigoa_smithii,Not_Hunted,Non_threatened
2331,mammals,EULIPOTYPHLA,Chodsigoa_sodalis,Not_Hunted,Non_threatened
2332,mammals,CARNIVORA,Chrotogale_owstoni,Not_Hunted,Threatened
2333,mammals,CHIROPTERA,Coelops_frithii,Not_Hunted,Non_threatened
2334,mammals,RODENTIA,Cricetulus_alticola,Not_Hunted,Non_threatened
2335,mammals,RODENTIA,Cricetulus_barabensis,Not_Hunted,Non_threatened
2336,mammals,RODENTIA,Cricetulus_kamensis,Not_Hunted,Non_threatened
2337,mammals,RODENTIA,Cricetulus_longicaudatus,Not_Hunted,Non_threatened
2338,mammals,RODENTIA,Cricetulus_migratorius,Not_Hunted,Non_threatened
2339,mammals,RODENTIA,Cricetulus_sokolovi,Not_Hunted,Non_threatened
2340,mammals,RODENTIA,Cricetus_cricetus,Not_Hunted,Non_threatened
2341,mammals,EULIPOTYPHLA,Crocidura_attenuata,Not_Hunted,Non_threatened
2342,mammals,EULIPOTYPHLA,Crocidura_fuliginosa,Not_Hunted,Non_threatened
2343,mammals,EULIPOTYPHLA,Crocidura_gmelini,Not_Hunted,Non_threatened
2344,mammals,EULIPOTYPHLA,Crocidura_indochinensis,Not_Hunted,Non_threatened
2345,mammals,EULIPOTYPHLA,Crocidura_lasiura,Not_Hunted,Non_threatened
2346,mammals,EULIPOTYPHLA,Crocidura_leucodon,Not_Hunted,Non_threatened
2347,mammals,EULIPOTYPHLA,Crocidura_rapax,Not_Hunted,Non_threatened
2348,mammals,EULIPOTYPHLA,Crocidura_shantungensis,Not_Hunted,Non_threatened
2349,mammals,EULIPOTYPHLA,Crocidura_sibirica,Hunted,Non_threatened
2350,mammals,EULIPOTYPHLA,Crocidura_tanakae,Not_Hunted,Non_threatened
2351,mammals,EULIPOTYPHLA,Crocidura_vorax,Not_Hunted,Non_threatened
2352,mammals,EULIPOTYPHLA,Crocidura_wuchihensis,Not_Hunted,Non_threatened
2353,mammals,CARNIVORA,Cuon_alpinus,Not_Hunted,Threatened
2354,mammals,CHIROPTERA,Cynopterus_brachyotis,Not_Hunted,Non_threatened
2355,mammals,CHIROPTERA,Cynopterus_sphinx,Not_Hunted,Non_threatened
2356,mammals,RODENTIA,Dacnomys_millardi,Not_Hunted,Non_threatened
2357,mammals,CETARTIODACTYLA,Delphinus_capensis,Not_Hunted,Non_threatened
2358,mammals,CETARTIODACTYLA,Delphinus_delphis,Not_Hunted,Non_threatened
2359,mammals,PERISSODACTYLA,Dicerorhinus_sumatrensis,Not_Hunted,Threatened
2360,mammals,RODENTIA,Dipus_sagitta,Not_Hunted,Non_threatened
2361,mammals,RODENTIA,Dremomys_gularis,Not_Hunted,Non_threatened
2362,mammals,RODENTIA,Dremomys_lokriah,Not_Hunted,Non_threatened
2363,mammals,RODENTIA,Dremomys_pernyi,Not_Hunted,Non_threatened
2364,mammals,RODENTIA,Dremomys_pyrrhomerus,Not_Hunted,Non_threatened
2365,mammals,RODENTIA,Dremomys_rufigenis,Hunted,Non_threatened
2366,mammals,RODENTIA,Dryomys_nitedula,Not_Hunted,Non_threatened
2367,mammals,SIRENIA,Dugong_dugon,Not_Hunted,Threatened
2368,mammals,CETARTIODACTYLA,Elaphodus_cephalophus,Hunted,Non_threatened
2369,mammals,PROBOSCIDEA,Elephas_maximus,Not_Hunted,Threatened
2370,mammals,RODENTIA,Ellobius_talpinus,Not_Hunted,Non_threatened
2371,mammals,RODENTIA,Eolagurus_luteus,Not_Hunted,Non_threatened
2372,mammals,RODENTIA,Eolagurus_przewalskii,Not_Hunted,Non_threatened
2373,mammals,CHIROPTERA,Eonycteris_spelaea,Not_Hunted,Non_threatened
2374,mammals,RODENTIA,Eospalax_fontanierii,Not_Hunted,Non_threatened
2375,mammals,RODENTIA,Eospalax_rothschildi,Not_Hunted,Non_threatened
2376,mammals,RODENTIA,Eospalax_smithii,Not_Hunted,Non_threatened
2377,mammals,RODENTIA,Eothenomys_cachinus,Not_Hunted,Non_threatened
2378,mammals,RODENTIA,Eothenomys_chinensis,Not_Hunted,Non_threatened
2379,mammals,RODENTIA,Eothenomys_custos,Not_Hunted,Non_threatened
2380,mammals,RODENTIA,Eothenomys_melanogaster,Not_Hunted,Non_threatened
2381,mammals,RODENTIA,Eothenomys_miletus,Not_Hunted,Non_threatened
2382,mammals,RODENTIA,Eothenomys_olitor,Not_Hunted,Non_threatened
2383,mammals,RODENTIA,Eothenomys_proditor,Not_Hunted,Non_threatened
2384,mammals,RODENTIA,Eothenomys_wardi,Not_Hunted,Non_threatened
2385,mammals,RODENTIA,Eozapus_setchuanus,Not_Hunted,Non_threatened
2386,mammals,EULIPOTYPHLA,Episoriculus_caudatus,Not_Hunted,Non_threatened
2387,mammals,EULIPOTYPHLA,Episoriculus_fumidus,Not_Hunted,Non_threatened
2388,mammals,EULIPOTYPHLA,Episoriculus_leucops,Not_Hunted,Non_threatened
2389,mammals,EULIPOTYPHLA,Episoriculus_macrurus,Not_Hunted,Non_threatened
2390,mammals,CHIROPTERA,Eptesicus_nilssonii,Not_Hunted,Non_threatened
2391,mammals,CHIROPTERA,Eptesicus_pachyotis,Not_Hunted,Non_threatened
2392,mammals,CHIROPTERA,Eptesicus_serotinus,Not_Hunted,Non_threatened
2393,mammals,PERISSODACTYLA,Equus_ferus,Not_Hunted,Threatened
2394,mammals,PERISSODACTYLA,Equus_hemionus,Not_Hunted,Non_threatened
2395,mammals,PERISSODACTYLA,Equus_kiang,Hunted,Non_threatened
2396,mammals,CARNIVORA,Erignathus_barbatus,Not_Hunted,Non_threatened
2397,mammals,EULIPOTYPHLA,Erinaceus_amurensis,Hunted,Non_threatened
2398,mammals,CETARTIODACTYLA,Eschrichtius_robustus,Not_Hunted,Non_threatened
2399,mammals,CETARTIODACTYLA,Eubalaena_japonica,Not_Hunted,Threatened
2400,mammals,RODENTIA,Euchoreutes_naso,Not_Hunted,Non_threatened
2401,mammals,CARNIVORA,Eumetopias_jubatus,Not_Hunted,Non_threatened
2402,mammals,RODENTIA,Eupetaurus_cinereus,Not_Hunted,Threatened
2403,mammals,EULIPOTYPHLA,Euroscaptor_grandis,Not_Hunted,Non_threatened
2404,mammals,EULIPOTYPHLA,Euroscaptor_klossi,Not_Hunted,Non_threatened
2405,mammals,EULIPOTYPHLA,Euroscaptor_longirostris,Not_Hunted,Non_threatened
2406,mammals,EULIPOTYPHLA,Euroscaptor_micrura,Not_Hunted,Non_threatened
2407,mammals,EULIPOTYPHLA,Euroscaptor_parvidens,Not_Hunted,Non_threatened
2408,mammals,CHIROPTERA,Falsistrellus_affinis,Not_Hunted,Non_threatened
2409,mammals,CHIROPTERA,Falsistrellus_mordax,Not_Hunted,Non_threatened
2410,mammals,CARNIVORA,Felis_bieti,Not_Hunted,Threatened
2411,mammals,CARNIVORA,Felis_chaus,Not_Hunted,Non_threatened
2412,mammals,CARNIVORA,Felis_silvestris,Not_Hunted,Non_threatened
2413,mammals,CETARTIODACTYLA,Feresa_attenuata,Not_Hunted,Non_threatened
2414,mammals,CETARTIODACTYLA,Gazella_subgutturosa,Hunted,Threatened
2415,mammals,CETARTIODACTYLA,Globicephala_macrorhynchus,Not_Hunted,Non_threatened
2416,mammals,CETARTIODACTYLA,Grampus_griseus,Not_Hunted,Non_threatened
2417,mammals,CARNIVORA,Gulo_gulo,Not_Hunted,Non_threatened
2418,mammals,RODENTIA,Hadromys_humei,Not_Hunted,Threatened
2419,mammals,RODENTIA,Hadromys_yunnanensis,Not_Hunted,Non_threatened
2420,mammals,RODENTIA,Hapalomys_delacouri,Not_Hunted,Threatened
2421,mammals,RODENTIA,Hapalomys_longicaudatus,Not_Hunted,Threatened
2422,mammals,CHIROPTERA,Harpiocephalus_harpia,Not_Hunted,Non_threatened
2423,mammals,CARNIVORA,Helarctos_malayanus,Not_Hunted,Threatened
2424,mammals,EULIPOTYPHLA,Hemiechinus_auritus,Not_Hunted,Non_threatened
2425,mammals,CETARTIODACTYLA,Hemitragus_jemlahicus,Not_Hunted,Non_threatened
2426,mammals,CARNIVORA,Herpestes_edwardsii,Not_Hunted,Non_threatened
2427,mammals,CARNIVORA,Herpestes_javanicus,Hunted,Non_threatened
2428,mammals,CHIROPTERA,Hipposideros_armiger,Not_Hunted,Non_threatened
2429,mammals,CHIROPTERA,Hipposideros_cineraceus,Not_Hunted,Non_threatened
2430,mammals,CHIROPTERA,Hipposideros_fulvus,Not_Hunted,Non_threatened
2431,mammals,CHIROPTERA,Hipposideros_larvatus,Not_Hunted,Non_threatened
2432,mammals,CHIROPTERA,Hipposideros_lylei,Not_Hunted,Non_threatened
2433,mammals,CHIROPTERA,Hipposideros_pomona,Not_Hunted,Non_threatened
2434,mammals,CHIROPTERA,Hipposideros_pratti,Not_Hunted,Non_threatened
2435,mammals,PRIMATES,Hoolock_leuconedys,Not_Hunted,Threatened
2436,mammals,CETARTIODACTYLA,Hydropotes_inermis,Hunted,Threatened
2437,mammals,PRIMATES,Hylobates_lar,Not_Hunted,Threatened
2438,mammals,EULIPOTYPHLA,Hylomys_suillus,Not_Hunted,Non_threatened
2439,mammals,RODENTIA,Hylopetes_alboniger,Not_Hunted,Non_threatened
2440,mammals,RODENTIA,Hylopetes_phayrei,Hunted,Non_threatened
2441,mammals,RODENTIA,Hystrix_brachyura,Not_Hunted,Non_threatened
2442,mammals,CHIROPTERA,Ia_io,Not_Hunted,Non_threatened
2443,mammals,CETARTIODACTYLA,Indopacetus_pacificus,Not_Hunted,Non_threatened
2444,mammals,CHIROPTERA,Kerivoula_hardwickii,Not_Hunted,Non_threatened
2445,mammals,CHIROPTERA,Kerivoula_picta,Not_Hunted,Non_threatened
2446,mammals,CHIROPTERA,Kerivoula_titania,Not_Hunted,Non_threatened
2447,mammals,CETARTIODACTYLA,Kogia_breviceps,Not_Hunted,Non_threatened
2448,mammals,CETARTIODACTYLA,Kogia_sima,Not_Hunted,Non_threatened
2449,mammals,CETARTIODACTYLA,Lagenodelphis_hosei,Not_Hunted,Non_threatened
2450,mammals,CETARTIODACTYLA,Lagenorhynchus_obliquidens,Not_Hunted,Non_threatened
2451,mammals,RODENTIA,Lagurus_lagurus,Not_Hunted,Non_threatened
2452,mammals,RODENTIA,Lasiopodomys_brandtii,Not_Hunted,Non_threatened
2453,mammals,RODENTIA,Lasiopodomys_mandarinus,Not_Hunted,Non_threatened
2454,mammals,RODENTIA,Leopoldamys_edwardsi,Hunted,Non_threatened
2455,mammals,RODENTIA,Leopoldamys_neilli,Not_Hunted,Non_threatened
2456,mammals,LAGOMORPHA,Lepus_comus,Hunted,Non_threatened
2457,mammals,LAGOMORPHA,Lepus_coreanus,Not_Hunted,Non_threatened
2458,mammals,LAGOMORPHA,Lepus_hainanus,Not_Hunted,Threatened
2459,mammals,LAGOMORPHA,Lepus_mandshuricus,Hunted,Non_threatened
2460,mammals,LAGOMORPHA,Lepus_oiostolus,Hunted,Non_threatened
2461,mammals,LAGOMORPHA,Lepus_sinensis,Hunted,Non_threatened
2462,mammals,LAGOMORPHA,Lepus_tibetanus,Not_Hunted,Non_threatened
2463,mammals,LAGOMORPHA,Lepus_timidus,Hunted,Non_threatened
2464,mammals,LAGOMORPHA,Lepus_tolai,Hunted,Non_threatened
2465,mammals,LAGOMORPHA,Lepus_yarkandensis,Hunted,Non_threatened
2466,mammals,CETARTIODACTYLA,Lipotes_vexillifer,Not_Hunted,Threatened
2467,mammals,CARNIVORA,Lutra_lutra,Hunted,Non_threatened
2468,mammals,CARNIVORA,Lutrogale_perspicillata,Not_Hunted,Threatened
2469,mammals,CARNIVORA,Lynx_lynx,Hunted,Non_threatened
2470,mammals,PRIMATES,Macaca_arctoides,Hunted,Threatened
2471,mammals,PRIMATES,Macaca_assamensis,Hunted,Non_threatened
2472,mammals,PRIMATES,Macaca_cyclopis,Not_Hunted,Non_threatened
2473,mammals,PRIMATES,Macaca_leonina,Hunted,Threatened
2474,mammals,PRIMATES,Macaca_leucogenys,Not_Hunted,Non_threatened
2475,mammals,PRIMATES,Macaca_mulatta,Hunted,Non_threatened
2476,mammals,PRIMATES,Macaca_munzala,Not_Hunted,Threatened
2477,mammals,PRIMATES,Macaca_thibetana,Hunted,Non_threatened
2478,mammals,CHIROPTERA,Macroglossus_sobrinus,Not_Hunted,Non_threatened
2479,mammals,PHOLIDOTA,Manis_crassicaudata,Not_Hunted,Threatened
2480,mammals,PHOLIDOTA,Manis_javanica,Not_Hunted,Threatened
2481,mammals,PHOLIDOTA,Manis_pentadactyla,Hunted,Threatened
2482,mammals,RODENTIA,Marmota_baibacina,Not_Hunted,Non_threatened
2483,mammals,RODENTIA,Marmota_caudata,Not_Hunted,Non_threatened
2484,mammals,RODENTIA,Marmota_himalayana,Hunted,Non_threatened
2485,mammals,RODENTIA,Marmota_sibirica,Not_Hunted,Threatened
2486,mammals,CARNIVORA,Martes_flavigula,Not_Hunted,Non_threatened
2487,mammals,CARNIVORA,Martes_foina,Not_Hunted,Non_threatened
2488,mammals,CARNIVORA,Martes_zibellina,Hunted,Non_threatened
2489,mammals,RODENTIA,Maxomys_surifer,Not_Hunted,Non_threatened
2490,mammals,CHIROPTERA,Megaderma_lyra,Not_Hunted,Non_threatened
2491,mammals,CHIROPTERA,Megaderma_spasma,Not_Hunted,Non_threatened
2492,mammals,CHIROPTERA,Megaerops_ecaudatus,Not_Hunted,Non_threatened
2493,mammals,CHIROPTERA,Megaerops_niphanae,Not_Hunted,Non_threatened
2494,mammals,CETARTIODACTYLA,Megaptera_novaeangliae,Not_Hunted,Non_threatened
2495,mammals,CARNIVORA,Meles_leucurus,Hunted,Non_threatened
2496,mammals,CARNIVORA,Melogale_moschata,Hunted,Non_threatened
2497,mammals,CARNIVORA,Melogale_personata,Not_Hunted,Non_threatened
2498,mammals,RODENTIA,Menetes_berdmorei,Not_Hunted,Non_threatened
2499,mammals,RODENTIA,Meriones_libycus,Not_Hunted,Non_threatened
2500,mammals,RODENTIA,Meriones_meridianus,Not_Hunted,Non_threatened
